,Answer_Number,Key Question,Label,Point_Recommendation,Question_Number,Question_Number_V2,Question_Type,Schema,Unnamed: 0,Unnamed: 0.1,agreed_Answer,agreement_adjusted_points,agreement_score,alpha_unitizing_score,alpha_unitizing_score_inclusive,answer_content,answer_uuid_x,answer_uuid_y,arg_T1.Q1,arg_case_number,arg_match_score,arg_offsets,article_num,article_sha256,coding_perc_agreement,highlighted_indices,num_answer_choices,num_users,one_two_diff,points,prereq_passed,question_text,question_type,quiz_task_uuid,schema,schema_namespace,schema_sha256,source_T1.Q1,source_T1.Q2,source_T1.Q3,source_T1.Q4,source_match_score,src_case_number,src_offsets,target_text,tua_uuid
53,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,39.0,789.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,8522d0bc-4208-4806-97ef-51ccb6e2064d,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,bfdcf244-5b6c-42cd-ae3f-3860f39292d7
54,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,40.0,603.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,55f8a75b-006c-45e2-8ad6-ea6f71295187,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6e7c1af6-7b8d-409a-b83b-c91a6bb54d9b
55,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,41.0,868.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,8e43a151-cacb-4617-9adf-c7b199ad1b06,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85a96ba8-deb1-4364-8f10-6e15b4cbaada
56,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,42.0,963.0,1.0,0.0,0.6296562292037521,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.6296562292037521,[],4.0,3.0,0.6296562292037521,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,9362b8cc-4d71-4d29-93d5-85c7c9ce5f5a,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38ea772e-2f81-4aca-9f95-2806a8120add
57,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,43.0,770.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,818a09a9-edaf-4632-950c-c15b27b6b05b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65c623f6-acd2-4dbc-ad20-2a3bc7c52280
58,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,44.0,677.0,1.0,0.0,0.8552778762416621,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.8552778762416621,[],4.0,4.0,0.8552778762416621,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,6cc9431a-f4eb-494d-a67d-2b05c77027c1,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f7460af1-fc01-4ad0-b1ea-5de363a018d0
59,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,45.0,808.0,1.0,0.0,0.691800412632,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.691800412632,[],4.0,4.0,0.691800412632,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,877589ce-2a2a-400a-b18b-68e35cee52bc,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4d1a4501-f8dc-4096-a58f-5bfdaf90b964
60,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,46.0,1123.0,1.0,0.0,0.6296562292037521,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.6296562292037521,[],4.0,3.0,0.6296562292037521,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,b45f592e-febf-4208-8d38-1bf4743d1af7,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,fedbdad8-29bb-429a-ba40-91b8645c182d
61,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,47.0,1439.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,ceaaba65-0283-425a-ba00-fca94df3ad29,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1c6a0657-a24e-4225-afcf-929924c34c17
62,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,48.0,387.0,1.0,0.0,0.5424812503605779,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.5424812503605779,[],4.0,4.0,0.5424812503605779,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,33bfc19b-697b-470c-aa50-7b085ae87df0,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,c239982e-2ecc-4b25-a179-7b136fb078c1
63,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,49.0,1797.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,ffb424f8-07d9-4d1d-af61-2a7472203597,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
64,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,50.0,982.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,94caac42-4c9e-45b5-86e2-fd18fac6116b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,c47bf33e-4de6-4bd3-bd9d-3115d8885c7a
65,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,51.0,329.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,27c7e8e2-bf5f-43b0-bfeb-a50be0bab112,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,665c8e45-3593-4c11-93b0-ad5084fd1170
66,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,52.0,1341.0,1.0,0.0,0.5849625007211562,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100042.0,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,0.5849625007211562,[],4.0,4.0,0.5849625007211562,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,cae356a6-3917-4a70-92c9-f886e6c0f53c,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86f072f6-db3d-4829-8460-c458a7eb9616
67,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,53.0,111.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,0a488ec0-03ee-47b5-9f9b-16f46e6c67f8,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,eda2f7ad-a602-4957-9aea-a3960afe4ce8
68,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,54.0,1000.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,9c1e959b-0ec8-4733-9ea4-e5496951c357,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,d4403d47-43a1-48a9-921f-bb1813d6d6b5
69,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,55.0,1087.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,b00a2380-ebe9-4a28-bfe9-20ff1e2dafa1,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2b484bda-301c-4d00-bdeb-a317c67df3c8
70,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,56.0,1323.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,ca1f9bed-6fad-446e-a1ea-b1443d790d45,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f9c39f74-321a-4215-bbc4-01a51202a540
71,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,57.0,1016.0,1.0,0.0,0.6296562292037521,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,0.6296562292037521,[],4.0,3.0,0.6296562292037521,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,9d1f5c62-d397-4a55-897c-cd1c8ce93c4e,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,759da444-6a11-4c93-bc93-c8b8ce3b4be1
72,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,58.0,1458.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,d50f7cdf-cb9d-427e-854d-85e1ece37b02,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1832d671-ba2f-42f2-bcf0-7f332a8204b0
73,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,59.0,1142.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100045.0,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,b7c9b801-0803-4e07-941b-c1356637321b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,b75b2d32-7623-4d41-a107-604252021e4b
74,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,60.0,370.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100045.0,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,32403fce-5078-4f6d-b4f3-5d22bfc80d17,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6ef787ac-f00e-44a6-a6d7-abebac29949a
75,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,61.0,1049.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100045.0,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,9ffd1b33-e737-4eea-8e7a-5d6cc2621568,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,967ec077-8b33-46c2-a2e6-b43a18a534a2
76,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,62.0,732.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100045.0,c668f1d99cb59e7df1f13a6a3a4f1a6a0ffdb847d9f0441ee369cd4dd62c626c,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,7fa368b0-34e3-4531-a2d0-022d06da3ca9,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ff3707ca-7826-4217-9887-34a3669fb799
77,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,63.0,1632.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,e9f81f5a-c74d-4aa6-9ff9-b10a46329b85,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,d3bce02a-41e3-45c7-b185-90699889ad83
78,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,64.0,1613.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,e197f324-5b0f-4d2d-9dcb-ae6f8b4f73f9,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43b8c26f-3f07-4c18-93a7-6ab7c865fc1b
79,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,65.0,91.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,07deda72-3ed4-4bbd-b2f0-d53210f48bb5,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f39127fc-f73f-461d-971d-008c24309c4f
80,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,66.0,546.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,4fd12f56-e414-467f-9f39-6f382d06a1fe,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7a409307-869e-4b95-a37a-77313e3f5adc
81,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,67.0,885.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,8e7d2c43-a4cf-4e3b-834f-46ce5b22cbaf,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,cee441e2-91c6-4f99-b120-e68755d94015
82,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,68.0,292.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,257338eb-429b-4e98-9b6c-c1492e67b94b,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,446f2f3c-f8de-4de9-bc74-69c484c749a4
83,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,69.0,347.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,2dc4d91e-6fc6-45dc-a209-949b6500ade1,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4c2b050b-efa6-4bda-828a-eee16f4d8da1
84,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,70.0,1220.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,bd4c5fe8-4225-45cf-98f9-851d31a5efc3,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f9ea15fe-88f2-4bb7-a403-fdf2f501b241
85,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,71.0,828.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,8c919172-047f-40e8-a552-99c111f2c493,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81238b33-9fc1-4735-b5f0-83ff88dccf0a
86,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,72.0,152.0,1.0,0.0,1.0,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100046.0,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1.0,[],4.0,3.0,1.0,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,12e1bef4-2f4b-4d3a-90bb-40e40f1102df,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,da441455-a447-499e-88ec-a66dc38ff70e
87,1.0,,Well-balanced,0.0,12.0,,ordinal,Language,73.0,1706.0,1.0,0.0,0.828634609999496,,,Nope,,3db66758-c91d-4d42-9df0-c5adcd8e1cf3,0.0,0.0,0.0,0.0,100047.0,bc5e5c03288f88718cc4461277e3e5e58741dfd97b8281ae511949f4551c26f1,0.828634609999496,[],4.0,3.0,0.828634609999496,0.0,1.0,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",ordinal,fa21dad6-0295-4194-8ca1-4f7f3553ab3a,Language,Language Specialist V4,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
