task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1101,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,0,73,Title: NOW IT’S OFFICIAL: FDA ANNOUNCED THAT VACCINES ARE CAUSING AUTISM!,5029
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1101,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,75,180,Subtitle: THE FDA HAS PUBLISHED CONCLUSIVE PROOF ON THEIR WEBSITE THAT THE DTAP VACCINE CAN CAUSE AUTISM.,5029
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1102,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,0,180,"Title: NOW IT’S OFFICIAL: FDA ANNOUNCED THAT VACCINES ARE CAUSING AUTISM!

Subtitle: THE FDA HAS PUBLISHED CONCLUSIVE PROOF ON THEIR WEBSITE THAT THE DTAP VACCINE CAN CAUSE AUTISM.",5029
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1102,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,4396,4517,It’s about time vaccines are publicly acknowledged by the feds and the media for all the health damages they have caused.,5029
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1103,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,4,A plausible mechanism is proposed,0,3390,3593,"“Probable cause” ingredients for adverse reactions include: casein, to which some children are allergic; MSG—an excitotoxin; thimerosal-ethyl mercury; aluminum; formaldehyde; gelatin; and polysorbate 80.",5029
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1104,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,0,4605,4834,"According to a new report published on March 1, 2017, by the department of health and human services of the United States, about $ 3,363,282,409.21 have been paid for vaccine adverse reactions and deaths from 1989 to 2017 so far.",5029
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1104,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,0,4537,4604,CDC’s VAERS reports and the vaccine damage payouts by the HHS/HRSA.,5029
284,157,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/284,credco_webconf_articles.tar,7,7article.txt,14,1105,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,5,Not at All Convincing,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1106,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,1,Very low credibility,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1107,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,3,Somewhat Representative,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1108,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,1,Very much clickbaity,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1109,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,4,"Hidden secret or trick (“Fitness Companies Hate Him...”, “Experts are Dying to Know Their Secret”)",0,34,58,Bury This Breaking Story,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1109,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,4,"Hidden secret or trick (“Fitness Companies Hate Him...”, “Experts are Dying to Know Their Secret”)",0,39,58,This Breaking Story,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1109,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,4,"Hidden secret or trick (“Fitness Companies Hate Him...”, “Experts are Dying to Know Their Secret”)",0,39,88,This Breaking Story – Don’t Let This Go Unshared!,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1110,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,2,"Cliffhanger to a story (“You Won’t Believe What Happens Next”, “Man Divorces His Wife After Overhearing This Conversation”)",0,39,88,This Breaking Story – Don’t Let This Go Unshared!,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1111,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,7,Inducing fear (“Is Your Boyfriend Cheating on You?”),0,8,58,Monsanto Is Scrambling To Bury This Breaking Story,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1112,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,3,"Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)",0,61,88,Don’t Let This Go Unshared!,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1113,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,2,No,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1114,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",4,Organizations,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1115,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",3,Studies,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1116,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,963,1126,A FDA-registered food safety laboratory tested iconic American food for residues of the weed killer glyphosate (aka Monsanto’s Roundup) and found ALARMING amounts.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1117,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,2,Scientific Study 2,0,1636,1708,"Independent research links glyphosate to cancer (sources: 1, 2, 3, 4, 5)",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1118,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,188,196,Monsanto,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1119,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,2,Cited Organization 2,0,1484,1568,{See the test results and full report by Food Democracy Now! and The Detox Project}.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1119,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,2,Cited Organization 2,0,1767,1832,World Health Organization’s team of international cancer experts.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1120,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,5220,5223,EPA,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1120,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,5577,5580,EPA,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1120,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,5736,5739,EPA,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1120,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,5934,5937,EPA,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1120,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,6214,6217,EPA,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1120,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,6039,6042,EPA,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1121,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,4,Cited Organization 4,0,6308,6312,"FDA,",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1121,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,4,Cited Organization 4,0,6627,6630,FDA,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1122,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,4,Slightly justified,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1123,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1124,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,4500,4713,Monsanto doesn’t want the public to know these findings for obvious reasons. They have our regulatory agencies in their back pocket to make sure they can continue to make a hefty profit while poisoning the masses.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1124,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",1,Yes,0,5129,5206,Our public agencies are allowing corporations to poison Americans for profit.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1125,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",1,Yes,0,7308,7431,Remember the best way to avoid glyphosate is by choosing certified organic foods because it is prohibited on organic crops.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1126,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,0,0,0,,0
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1127,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,437,651,"This chemical is ending up in processed foods like Cheerios, Ritz Crackers, and Oreos and being consumed by humans across the world. The health of millions of people is on the line and this news must go mainstream!",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1127,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,876,905,poisoning of our food supply.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1127,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,918,937,shocking new report,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1127,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,2297,2755,"Glyphosate is a broad-spectrum antibiotic killing the good bacteria in your gut. Poor gut health is linked to inflammation and a whole host of diseases. As GMOs laced with glyphosate are commonly fed to farm animals, this could very well be contributing to antibiotic-resistant bacteria.
It binds with vital nutrients in the soil (like iron, calcium, manganese, zinc) and prevents plants for taking them up. Glyphosate is thereby making food less nutritious!",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1127,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,2756,2951,"Why is this weed killer in these foods? Even non-GMO and organic food! 
This chemical has gone so mainstream that glyphosate has infiltrated every facet of our environment – our water, air, soil.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1127,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,4355,4498,"Americans are effectively being forced to eat this poison until something is done to stop the rampant use of this chemical. Yes, I said poison.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1127,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,5026,5127,Why else would those entrusted to protect the public from harmful chemicals turn a blind eye to this?,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1128,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",1,Yes,0,7308,7684,"Remember the best way to avoid glyphosate is by choosing certified organic foods because it is prohibited on organic crops. Although contamination is a real threat, the levels on organic foods are minimal compared to what’s been found on conventional foods. It’s been shown that people who eat organic foods have less glyphosate and other synthetic pesticides in their system.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1128,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",1,Yes,0,437,569,"This chemical is ending up in processed foods like Cheerios, Ritz Crackers, and Oreos and being consumed by humans across the world.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,109,129,I am frankly shocked,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,918,937,shocking new report,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,61,88,Don’t Let This Go Unshared!,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,1160,1170,outrageous,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,1601,1610,concerned,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,7687,7791,"The people of this country must be informed and this should be our top priority. Go, Food Babe Army, Go!",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,6381,6780,"After announcing in February that they would FINALLY begin testing foods for glyphosate residues, they just decided to suspend their testing this week. Could it be that Monsanto didn’t like the results they started getting – especially since the FDA found glyphosate in foods that should be especially safe like BABY FOOD? Monsanto will do whatever it takes to keep that story out of the public eye.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1129,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,0,6967,7019,WE HAVE THE POWER to make this information go viral.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,3314,3351,it is taken up into the plant itself.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,3606,3881,"It’s contaminating organic and non-GMO foods, and it’s even in our honey! The FDA quietly found it in almost every single sample of honey that they tested (from mass produced to organic mountain honey). The media has been essentially silent and barely anyone heard this news!",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,2705,2755,Glyphosate is thereby making food less nutritious!,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,2585,2755,"It binds with vital nutrients in the soil (like iron, calcium, manganese, zinc) and prevents plants for taking them up. Glyphosate is thereby making food less nutritious!",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,2756,2826,Why is this weed killer in these foods? Even non-GMO and organic food!,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,2809,2951,"and organic food! 
This chemical has gone so mainstream that glyphosate has infiltrated every facet of our environment – our water, air, soil.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,2297,2584,"Glyphosate is a broad-spectrum antibiotic killing the good bacteria in your gut. Poor gut health is linked to inflammation and a whole host of diseases. As GMOs laced with glyphosate are commonly fed to farm animals, this could very well be contributing to antibiotic-resistant bacteria.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,2198,2295,"very small exposures are the most damaging, so “the dose makes the poison” mantra does not apply!",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1130,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,0,1833,1973,The childhood cancer rate is steadily rising and experts say that they don’t know why. Why are they not taking a closer look at these facts?,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1131,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,1974,2158,"Research also indicates that glyphosate is an endocrine disruptor, which disrupts hormones and leads to reproductive problems, early onset puberty, obesity, diabetes, and some cancers.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1131,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,1190,1465,"independent research shows that probable harm to human health begins at really low levels of exposure – at only 0.1 ppb of glyphosate. Many foods were found to have over 1,000 times this amount! Well above what regulators throughout the world consider “safe”. 2016-11-14_1536",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1131,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,355,436,millions of people being poisoned by a chemical that does not belong in our food.,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1132,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,0,1833,2158,"The childhood cancer rate is steadily rising and experts say that they don’t know why. Why are they not taking a closer look at these facts?
Research also indicates that glyphosate is an endocrine disruptor, which disrupts hormones and leads to reproductive problems, early onset puberty, obesity, diabetes, and some cancers.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1133,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,4,A plausible mechanism is proposed,0,1974,2158,"Research also indicates that glyphosate is an endocrine disruptor, which disrupts hormones and leads to reproductive problems, early onset puberty, obesity, diabetes, and some cancers.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1134,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,3,The correlation appears across multiple independent contexts,0,2585,2626,It binds with vital nutrients in the soil,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1134,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,3,The correlation appears across multiple independent contexts,0,2756,2795,Why is this weed killer in these foods?,8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1134,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,3,The correlation appears across multiple independent contexts,0,2828,2951,"This chemical has gone so mainstream that glyphosate has infiltrated every facet of our environment – our water, air, soil.",8050
285,158,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/285,credco_webconf_articles.tar,8,8article.txt,14,1135,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,5,Not at All Convincing,0,0,0,,0
